Gerçek Değerler,Tahmin Edilen Değerler
43750,46927.65
6699,7204.1196
16191,18017.756
11295,13850.929
7991,8885.904
20147,25294.83
10380,8804.204
9991,10149.719
12799,11707.252
32950,36911.79
13599,13367.0205
12295,10586.351
16998,15009.135
10420,10350.452
9498,10000.228
10850,10328.966
25599,23975.96
27581,20160.914
10698,10548.3125
16500,20763.803
8400,8339.188
10500,12234.873
13000,16175.31
47298,45909.137
5495,7771.857
8995,11147.687
20599,21280.1
11440,10119.481
49980,40125.047
31998,33942.78
31990,29671.053
14498,15242.9375
12295,14137.302
18999,22732.5
39480,41917.29
47000,39169.05
9815,11104.464
16450,20385.51
33980,37728.824
13555,18544.99
17895,17248.666
25699,28642.541
9500,11801.364
33000,37367.71
23450,23792.303
9350,8778.802
14245,13977.206
5260,7473.9165
18495,21789.326
16495,15601.58
12699,11865.945
30709,29250.174
15975,12993.0205
28497,36670.562
13585,13624.149
19498,20484.854
9991,11510.566
5570,5374.356
9495,11461.919
24039,23347.166
25999,24037.037
8699,12270.405
28383,22040.738
14890,16347.104
6790,6499.5093
15795,18139.537
20898,13870.829
22295,22999.09
9391,8069.443
38495,42145.316
26495,26088.506
26580,29596.229
21400,25465.588
50995,42941.984
15981,17134.803
18990,19054.611
24950,26891.436
28900,33490.992
23990,27893.432
24490,30540.648
19985,22062.014
17991,16927.658
21490,19933.3
45990,32590.207
17500,15607.303
13300,13313.271
13995,13586.254
26995,29404.197
11607,10875.923
10498,13132.335
25990,32982.195
14522,11327.3
8999,9105.657
13750,13552.593
16500,15488.42
17970,18132.973
11290,10822.434
17495,13316.327
10479,10534.009
16899,17640.035
13990,14352.386
11990,9014.44
11999,12568.987
3499,2171.051
9470,11759.284
9200,6888.2695
25999,25837.607
20750,21547.818
16999,14984.093
1990,4651.5293
22998,22530.576
19975,20613.139
30000,23406.107
15795,16094.034
28799,33230.527
9297,12004.245
16999,13472.075
15490,14276.923
22490,25045.564
9650,10282.897
18990,16564.287
19000,15277.228
28495,30786.416
7298,7238.5645
16280,18243.678
21928,21313.693
10999,12029.11
17995,18152.71
19012,19209.408
8291,7487.9106
9999,9798.212
8990,10248.522
22444,31129.023
10999,10158.793
12380,11226.4795
7998,8197.57
23480,30397.191
9700,10453.381
20000,23079.129
11798,12314.43
10891,11134.065
8250,8935.041
16991,15720.952
10995,12196.241
17995,15425.739
13600,16198.039
9500,10984.1045
25549,25812.441
13899,13478.269
18500,19648.885
12890,12404.511
21800,23227.213
10995,9699.144
13998,11786.341
8490,7944.588
20880,22927.19
11500,12191.901
17995,17551.688
8998,8185.2485
23295,23382.64
20549,21229.926
31030,30904.19
9999,11289.845
6995,8236.255
16995,18720.586
9800,10866.936
26249,24747.947
18995,13362.854
17998,21583.766
11970,12146.795
9991,9916.476
12690,13146.272
9175,10931.027
18491,20092.195
9750,14997.073
4490,5562.6343
18500,12436.248
26980,24393.568
12995,12394.337
19499,15281.27
14299,14632.478
23995,24657.998
13499,13786.345
18810,18518.076
41174,47342.984
27470,27872.807
36998,24972.92
16000,15513.503
10600,11858.097
4350,5129.2827
14270,11966.665
13495,16814.197
21499,22730.719
10899,12393.806
10250,10558.007
6250,7005.026
8698,6163.636
9500,12020.4795
6485,6947.0034
14450,14836.002
25998,22454.44
18436,20466.076
10990,11235.644
12791,13743.612
13711,15248.554
15700,13396.331
17495,19397.004
5995,6975.4185
17699,24214.758
15999,15963.58
9695,8175.24
13995,15199.359
11950,11295.574
15890,13422.7705
7000,7506.673
20990,20122.977
9250,8947.435
16980,19545.572
52422,34506.586
9891,9793.552
16990,19656.99
13000,13123.806
8200,9262.946
31480,29068.662
15980,15173.121
9995,14758.95
25400,20825.008
11487,14144.678
15000,14021.4795
35000,29922.912
6480,6994.4688
19695,17053.223
33932,34871.914
6790,9943.05
12300,15964.83
10990,10812.296
12145,12881.369
25460,26594.676
13298,14983.559
23340,22778.795
3990,4301.435
23760,27193.441
38699,42363.176
15491,16395.004
11698,11527.359
10998,10231.284
5491,8511.998
20795,19784.533
25995,20321.908
23885,23176.574
12000,15875.338
5250,5628.64
47990,40032.22
15000,15528.572
16500,16396.174
5995,6965.0435
27898,24683.79
9995,8066.3184
6550,6642.349
9995,10843.267
19498,17299.605
38990,36619.1
8999,8578.051
44990,41330.3
18998,18309.744
11699,11520.879
23454,25720.26
19980,21185.979
9990,10711.548
39999,48184.715
15299,15908.808
14995,17464.92
18249,19939.115
10490,10679.922
19900,17538.479
27480,29579.24
29990,34000.22
47480,45017.83
11500,10413.615
8395,9509.007
13100,13292.099
6790,7497.9663
16299,11530.475
7995,7366.232
9990,9066.309
12498,11887.512
12000,11602.169
13999,15387.976
35490,35568.81
45400,43037.72
6401,4964.6606
10499,10412.649
18950,19678.213
29991,24253.043
10891,12380.278
9799,11886.363
8298,8252.899
25500,23032.916
16598,16071.027
22888,28410.887
21062,22427.049
11500,10731.808
21450,24369.674
33500,17333.922
25149,23727.879
25990,20315.064
8698,8344.682
6500,4845.8457
8000,7737.7095
10990,10810.307
20495,17537.807
17995,23230.285
9700,11799.722
14497,11532.616
16490,19234.104
34980,28346.389
19450,24957.06
11200,11262.679
7990,7742.196
9290,9141.764
27500,20929.877
22646,20079.117
9600,9808.919
10200,9821.47
17211,13095.4
10595,9460.75
7180,9328.7
16698,15811.396
5700,6140.5156
8299,10098.724
33950,31452.143
49490,45777.4
19995,22841.697
11800,12345.465
2495,3163.4163
12950,13167.075
12713,12549.535
8980,9041.374
10499,11048.564
28881,24859.744
11999,11222.319
9499,11070.269
20100,19953.205
21500,7549.195
11495,13411.511
20800,15921.94
15000,18267.49
22590,22462.262
28980,22429.555
10330,13081.821
33400,30840.328
6999,8437.953
18999,23236.469
11190,11116.967
30980,36760.664
15999,15345.987
31480,27387.668
19660,21672.832
17495,15287.078
14965,18528.385
25299,28128.4
15995,15056.903
18999,19329.574
7995,9392.785
25980,26130.15
11790,11012.095
14380,13688.321
14000,12854.571
17790,16549.389
16500,18507.996
5495,3752.0933
23750,27367.611
17996,14309.208
9397,9380.521
12299,9778.5205
25890,24139.598
10000,9242.981
19899,21558.662
16592,13442.865
22880,22021.201
27491,22933.19
11350,11610.621
40000,45711.57
33890,31169.217
3299,3588.9807
26230,22891.584
7999,11498.563
9498,11893.339
7000,6388.394
14950,13315.352
9490,9540.444
27850,47767.92
25389,26620.883
8500,11172.899
30298,29095.0
10290,10631.901
7998,8788.747
12999,13059.112
13400,15324.158
18490,21918.139
12695,14493.716
25995,26367.85
8798,8743.713
30999,26013.037
18000,22500.203
33995,33886.375
53900,37833.64
18600,20095.389
25685,22969.633
16919,15148.977
14700,12943.48
16995,12518.36
25750,23861.598
10500,11878.339
14299,12639.241
14000,15992.785
9000,11490.29
5999,6483.7876
19140,22999.32
35299,30791.918
9990,10758.16
24998,20511.865
17600,16256.643
12499,13557.771
7000,8296.573
7995,7389.957
16500,18126.283
11795,10625.62
44033,33037.465
17490,20359.846
17169,15176.151
36999,18041.781
35400,36632.82
15489,13767.622
38990,33715.6
15490,16920.13
9998,13109.817
9495,10781.339
5795,6435.053
21250,18202.432
10610,9514.049
24965,22821.408
31998,30849.752
11798,12960.962
9680,9104.742
17000,16035.555
26000,21795.463
8698,8490.487
8500,8776.384
17995,17122.812
10700,10966.733
17950,21747.482
18480,21712.854
9350,12342.677
27295,32018.664
9850,10027.633
54991,43221.984
19990,19390.326
10000,11536.928
12700,12204.376
9199,7970.369
24490,23421.19
18350,18688.758
22595,22625.549
10990,10896.5
9798,9270.079
14495,13229.356
9489,10882.614
10500,11210.559
16498,17553.217
16495,14246.759
13000,13565.083
13995,11448.706
12440,13617.39
17750,25847.889
49490,46533.668
37750,41388.742
16970,16670.12
20567,17535.566
40195,35439.836
12675,15037.264
11200,11052.544
21836,24356.373
19990,20304.285
39699,37866.367
14499,14121.286
9987,12031.697
10990,10118.431
15870,16773.396
22950,20226.176
14700,15305.596
14990,14441.306
8100,8418.643
9950,8396.688
5130,3872.119
13000,13491.196
15200,16633.525
12995,14873.36
19465,20543.645
10495,11096.153
11990,10858.435
7495,7175.472
8700,8127.5225
21995,23090.123
19900,13635.105
8498,7536.143
27698,26357.197
17995,17101.1
27990,26565.92
6495,6131.7896
40990,36288.883
22285,19000.697
13798,13848.387
14147,15598.424
16800,17674.895
45990,48328.938
21250,18761.83
15500,14688.465
7499,8323.358
48440,43370.46
28990,54557.305
6995,8538.895
13599,12630.915
30490,23115.205
11000,13398.138
10150,10425.071
7295,8147.6724
15998,14334.72
6990,6404.498
19444,17097.537
24065,21522.959
10920,9372.616
23880,25834.166
17451,14540.077
14390,14301.861
17498,16690.94
27400,22760.998
25980,30048.48
13700,18629.803
7591,7313.723
16995,18454.25
12495,15905.581
38980,49309.812
13908,15561.007
13280,11993.909
29980,25284.113
10995,10147.478
29950,29971.941
3495,2334.2817
13999,13654.476
23100,19438.81
4698,4384.623
22491,20739.605
8491,9979.013
13999,14443.009
27990,25876.01
19700,19374.383
7995,6859.5625
6750,9380.999
8200,7785.5273
20520,24478.602
35159,33864.78
24450,25435.283
21030,29565.805
15490,17585.416
21906,22942.549
15489,14044.434
13800,7432.4185
25990,20569.314
29480,21909.229
21880,24525.193
7490,7537.0493
7950,10518.746
30000,29230.873
14350,13620.981
20480,22530.021
5498,5254.4985
15034,12236.418
6390,7162.269
21995,22103.373
48630,45727.33
22594,29368.541
32980,28198.855
20498,20187.305
5495,5215.565
14590,18208.908
13999,14919.95
33850,34817.0
23990,33907.08
43498,39684.957
20990,20644.244
9995,11594.78
6959,8516.554
17997,19972.744
20510,20036.516
19800,19217.996
42490,43755.164
14499,13516.992
10999,11683.189
23800,22920.084
19490,18882.74
7590,8739.878
8000,8351.107
5052,5711.9644
8295,7876.216
18250,21966.541
29480,30926.504
14995,15450.462
7531,10922.193
8798,8738.167
27490,24000.127
12400,13270.167
21970,22601.816
8995,9733.799
14498,14785.147
11998,12218.274
29490,37720.32
21970,23062.672
34900,34690.6
23485,23378.93
18798,14609.586
10899,11883.373
7600,9246.153
18998,20617.857
6500,7362.122
15682,16654.26
9999,8722.274
30000,30013.842
4490,4369.1904
14390,12076.659
33490,36196.91
21995,18362.754
11995,13056.136
18990,21758.914
18500,16638.014
27991,30107.049
16498,14995.796
11489,15694.252
27995,23540.041
26299,29277.148
31581,28135.361
10600,11705.624
7200,8355.833
11298,12375.622
45995,38384.297
4995,5853.4326
24495,23339.48
8990,11014.272
8170,9769.038
8750,8156.927
19500,19089.418
11799,11522.116
14200,14109.12
13995,14698.779
17991,16853.805
6298,5007.1377
12495,13099.391
9180,8894.043
27060,27998.756
8690,12304.495
3495,8337.905
24990,29963.742
16862,16808.328
14498,13026.64
14900,14231.103
21999,23650.78
12495,11882.642
11202,9556.173
14750,14244.91
15998,16696.684
9750,11900.412
18891,20773.154
52995,49401.758
10995,10674.823
13698,15857.015
15899,17807.285
17740,17976.418
19490,20037.912
13797,12043.262
16395,14546.032
31495,25054.904
30000,28122.865
31995,28034.521
17512,16962.834
25718,23892.895
16000,14989.073
18649,21395.26
14066,14115.588
12999,12831.815
30698,24872.346
23490,18430.998
7890,9482.841
23399,21788.096
17698,16519.568
15990,14030.888
9000,13031.8955
19750,20441.885
18995,23569.678
16896,15403.102
12180,12165.008
25980,26247.4
19998,19572.44
23800,22661.635
17999,18896.514
12491,14165.044
30990,28258.758
17400,18423.842
12495,13617.372
18440,27343.06
7990,7949.429
26989,28579.828
19849,20430.557
28995,21507.053
9698,8892.71
14770,14951.567
27480,37385.85
28888,27289.236
22871,22251.275
19998,22301.84
21990,20741.486
14295,15992.66
6999,5967.445
8990,13906.4795
11995,9560.484
14791,12717.859
19970,16833.857
30500,30676.865
8499,10271.963
36995,27532.336
21591,26421.256
8995,9025.5625
10249,11339.304
25699,25717.252
20889,22880.98
21950,27049.56
10100,9006.631
25494,26000.016
12100,14237.304
11498,11800.392
19950,20440.414
33150,29204.498
15385,14839.249
24990,23861.598
10690,9979.918
10999,12651.005
9999,11095.026
27990,33002.38
27685,22775.193
30950,24216.084
17490,18022.596
23299,30550.008
39999,26517.87
14150,12059.519
11690,12649.6045
12475,14578.629
4995,5507.0386
13990,17157.127
32980,31758.875
14999,14146.819
20630,21996.264
34999,38870.617
25779,25932.074
23399,21787.826
27900,25156.91
16990,14954.925
11000,10840.833
9500,9233.107
10491,10723.298
6995,7015.53
10690,10090.45
49980,50167.273
23500,21223.104
13498,12898.276
17990,19876.285
32890,30428.611
7995,8797.609
12000,10408.951
27998,21984.799
12390,11330.446
25490,29624.908
7795,9567.66
6995,10303.582
10698,9427.3955
20500,22010.041
10699,15766.592
17400,23050.586
9891,8453.01
36450,26481.459
12995,13932.3955
18990,24123.904
15495,12375.903
19990,19591.154
13750,14054.552
12490,13294.22
39980,39421.14
13100,14662.522
21498,21314.531
24990,25201.502
8900,11475.249
12799,10652.493
14499,14535.005
24950,26159.12
30766,30198.295
11240,10794.72
10290,13059.622
13369,15913.502
19498,18819.701
30000,28701.63
10800,14666.168
24990,20245.244
11490,11629.243
11998,12036.794
15400,13836.8545
8298,7922.07
6889,8189.004
18990,20047.639
18000,16378.431
9050,13139.075
15749,25339.783
23000,29273.518
11001,10466.545
3500,3173.613
17998,19171.924
22480,21241.57
9791,8839.29
14057,13423.244
13495,15819.044
21999,16524.457
29172,22405.248
21220,22073.826
26490,29497.373
8950,8989.534
17490,14719.815
31450,29313.037
10350,10363.297
6495,5100.6978
6495,6979.442
11995,14300.495
11800,11492.405
6399,6919.559
22966,22659.893
15000,15070.926
22680,19321.646
26000,25538.027
9991,10890.282
24702,21184.44
20479,20008.756
10695,16591.215
12775,12641.386
26995,30463.568
41399,32975.594
8520,9298.502
7500,8016.878
23440,22069.219
8800,8836.792
22491,18585.66
12500,11065.368
10491,11824.943
54000,50031.383
15985,15620.959
9995,9955.129
9750,11215.568
11495,10917.264
14495,13095.895
5169,5355.7686
7795,8700.166
29400,28213.715
12490,12602.95
19000,19623.64
17995,19843.56
48745,57733.227
19000,17815.357
23490,28049.174
21326,25545.252
7500,6874.2104
19700,26792.027
13995,14543.392
15990,16196.164
10999,10535.057
15999,16395.482
15590,15014.994
7250,6285.148
26299,32574.064
20298,21218.602
19891,19823.99
17000,15401.87
22899,30401.977
17295,16246.683
7800,8742.581
28900,42562.152
13995,12283.743
13000,14616.266
13480,17872.867
10981,9610.096
14000,13608.862
14480,14539.536
14995,18605.94
16651,16853.295
18200,22935.502
11000,12085.33
31490,34546.633
10995,11697.193
21995,26541.76
19888,18266.598
9500,9621.776
15400,18591.883
19991,20424.549
12599,12849.577
18950,23217.803
12000,12665.618
17000,17550.947
31664,30746.945
12298,14522.874
10291,11782.607
36420,24439.945
26000,23830.014
17999,18609.531
14995,12030.175
14800,13414.366
8950,9834.635
24499,23675.225
11795,9812.62
5000,3176.714
18200,16361.044
16991,15283.279
6699,9647.147
14995,14403.633
6998,4687.1367
29998,29254.658
20998,20299.713
20980,24037.541
40000,41327.84
18199,16203.176
10250,11460.691
20000,19033.928
21490,25598.014
19199,18510.38
9457,12566.242
6998,8314.847
15540,17578.932
24998,31701.645
17495,18059.166
29950,31529.318
18495,13776.979
10995,9031.612
19699,22625.924
15980,18990.238
26490,24804.436
5991,6188.152
23980,20005.842
10300,14129.888
16995,17718.793
14000,15803.532
13499,12716.093
13999,14719.729
8200,10185.054
25995,26933.94
16900,13068.21
16990,15611.774
13000,10996.712
19499,18743.537
7774,9457.974
27990,25527.791
9990,8622.155
11495,9688.21
19000,20784.498
47213,43274.35
18390,20585.959
9995,11664.468
9990,9624.19
20990,23622.633
13799,13899.603
13647,9847.665
4995,4874.733
16770,17537.795
11795,13456.226
19995,19928.1
34251,36248.938
36500,38791.29
13750,13006.837
10931,11515.639
11000,10713.255
11499,11912.416
21888,21863.736
7998,8124.957
7340,8600.688
9498,11430.013
16499,20057.756
10997,9909.819
2495,3727.1648
14490,15457.306
29990,29560.672
23000,29273.518
15998,14541.719
17399,18130.03
13999,14302.67
16500,14249.492
10571,11747.369
16791,16233.933
26484,26259.572
16495,18448.592
11999,11258.663
28899,26841.76
32500,31115.486
3999,7473.608
18950,18889.506
26990,26627.873
13500,12322.388
11000,8996.319
9300,10548.573
15991,16013.455
24999,21842.33
9995,12414.165
9700,10770.208
20998,20728.557
8495,7494.4473
32495,29405.975
11250,10988.264
24998,26652.664
15495,16234.698
17900,17726.627
14480,17263.443
13491,14436.587
14990,16878.852
51379,48641.434
14750,17658.7
4480,8787.841
15490,13191.786
16995,25268.03
6899,7012.0596
13899,14848.889
36995,35745.996
21995,18417.7
11995,11844.934
8400,7220.91
25389,26587.4
10299,9946.587
26899,31198.49
17495,12299.613
15998,16410.518
23295,25750.88
25850,25583.771
18995,19801.082
9607,12787.157
6489,7941.2656
27991,24815.28
9750,11523.509
12200,10885.849
22995,19388.611
13450,14138.263
19500,17354.11
19998,23594.041
16990,16137.075
11490,14022.221
10800,11687.791
10999,10915.817
14498,14362.177
19999,25882.56
11450,12582.834
29999,31786.94
23599,25409.674
24160,25509.252
7999,10332.43
11490,14980.956
5290,6038.5493
20499,21602.979
8995,11682.14
10799,9968.097
14250,14050.98
16500,17639.596
17750,16534.885
12252,13988.415
16999,13362.62
19990,25660.795
13790,13467.913
14899,18280.139
12383,9573.956
5790,5583.4976
12995,11770.509
20000,23137.5
18464,17966.408
9000,9528.056
51990,48063.742
12790,13710.191
14999,17193.367
16100,14870.017
11650,14488.593
31970,29358.928
6724,11676.383
15000,13805.669
18495,12964.388
22000,18206.354
8591,9238.571
7475,4677.5063
13230,14403.915
14517,15074.028
10995,9261.544
6299,7032.86
15100,15144.34
37540,32499.174
10000,10189.46
22000,18053.621
9290,8330.783
26990,28399.863
30403,26240.844
19124,16939.99
7990,7113.9697
19999,20056.22
13399,13089.725
11299,11381.17
16995,17239.842
15420,13601.831
30995,25625.28
12520,13698.401
21480,21457.037
7500,7527.815
19499,16524.09
18491,14029.488
11499,12690.177
20495,19558.756
20995,19772.559
23995,20261.068
23250,29976.834
25949,25894.408
24990,28365.98
8498,9703.841
17495,13827.803
53995,33149.766
23310,23113.146
7495,8007.7007
12802,17322.838
18000,15704.403
9790,11399.226
20262,19768.889
10800,12964.009
14999,15628.921
26891,33081.67
18995,19810.818
26991,25039.287
20995,20003.404
25780,23522.768
19600,20745.371
3995,5250.602
27995,29354.166
20998,20261.201
9681,8364.698
8998,11055.499
7020,5616.809
13695,13618.982
10000,9644.84
13999,15526.063
10750,11059.003
29991,21068.71
23671,22451.658
7199,8261.696
18512,17023.365
10482,9597.349
9500,11245.784
10500,10861.442
8672,9611.505
7800,12949.679
17250,19406.371
32850,30801.15
15999,17155.385
17990,18784.201
1290,3361.1697
15924,18275.99
9770,10248.753
26299,31082.973
23450,29848.95
10990,13888.48
18200,17731.17
22250,21267.66
14299,14573.874
8439,8362.919
12990,14060.37
16600,17199.977
